station_id,rainfall,timestamp (SGT),name,longitude,latitude
S114,0,08-01-18 4:25,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 5:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 5:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 6:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 6:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 7:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,2.4,08-01-18 7:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0.2,08-01-18 8:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0.6,08-01-18 8:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0.4,08-01-18 9:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 9:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,1,08-01-18 10:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0.2,08-01-18 10:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 11:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 11:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 12:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 12:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 13:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 13:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 14:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 14:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 15:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 15:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 16:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 16:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 17:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 17:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 18:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,1.6,08-01-18 18:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 19:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 19:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 20:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 20:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 21:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 21:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 22:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 22:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 23:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 23:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,09-01-18 0:05,Choa Chu Kang Avenue 4,103.73,1.38
S11,0,08-01-18 0:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 0:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 1:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 1:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 2:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 2:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 3:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 3:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 4:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 4:25,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 5:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 5:35,Choa Chu Kang Road,103.6938,1.3746
S11,0.2,08-01-18 6:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 6:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 7:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 7:35,Choa Chu Kang Road,103.6938,1.3746
S11,0.2,08-01-18 8:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 8:35,Choa Chu Kang Road,103.6938,1.3746
S11,0.4,08-01-18 9:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 9:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 10:05,Choa Chu Kang Road,103.6938,1.3746
S11,0.4,08-01-18 10:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 11:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 11:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 12:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 12:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 13:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 13:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 14:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 14:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 15:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 15:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 16:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 16:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 17:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 17:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 18:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 18:35,Choa Chu Kang Road,103.6938,1.3746
S11,2.8,08-01-18 19:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 19:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 20:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 20:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 21:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 21:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 22:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 22:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 23:05,Choa Chu Kang Road,103.6938,1.3746
S11,0,08-01-18 23:35,Choa Chu Kang Road,103.6938,1.3746
S11,0,09-01-18 0:05,Choa Chu Kang Road,103.6938,1.3746
S50,0,08-01-18 0:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 0:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 1:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 1:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 2:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 2:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 3:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 3:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 4:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 4:25,Clementi Road,103.7768,1.3337
S50,0,08-01-18 5:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 5:35,Clementi Road,103.7768,1.3337
S50,0.2,08-01-18 6:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 6:35,Clementi Road,103.7768,1.3337
S50,1,08-01-18 7:05,Clementi Road,103.7768,1.3337
S50,3.8,08-01-18 7:35,Clementi Road,103.7768,1.3337
S50,0.4,08-01-18 8:05,Clementi Road,103.7768,1.3337
S50,1,08-01-18 8:35,Clementi Road,103.7768,1.3337
S50,1,08-01-18 9:05,Clementi Road,103.7768,1.3337
S50,1.2,08-01-18 9:35,Clementi Road,103.7768,1.3337
S50,1.2,08-01-18 10:05,Clementi Road,103.7768,1.3337
S50,0.2,08-01-18 10:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 11:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 11:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 12:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 12:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 13:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 13:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 14:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 14:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 15:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 15:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 16:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 16:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 17:05,Clementi Road,103.7768,1.3337
S50,0.2,08-01-18 17:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 18:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 18:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 19:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 19:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 20:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 20:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 21:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 21:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 22:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 22:35,Clementi Road,103.7768,1.3337
S50,0,08-01-18 23:05,Clementi Road,103.7768,1.3337
S50,0,08-01-18 23:35,Clementi Road,103.7768,1.3337
S50,0,09-01-18 0:05,Clementi Road,103.7768,1.3337
S107,0,08-01-18 0:05,,,
S107,0,08-01-18 0:35,,,
S107,0,08-01-18 1:05,,,
S107,0,08-01-18 1:35,,,
S107,0,08-01-18 2:05,,,
S107,0,08-01-18 2:35,,,
