station_id,rainfall,timestamp (SGT),name,latitude,longitude,t-10_rainfall,t-9_rainfall,t-8_rainfall,t-7_rainfall,t-6_rainfall,t-5_rainfall,t-4_rainfall,t-3_rainfall,t-2_rainfall,t-1_rainfall,t-0_rainfall
S120,0.0,2018-01-08 12:35:00,Botanic Garden ,1.3087,103.818,0.2,0.6,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 13:05:00,Botanic Garden ,1.3087,103.818,0.6,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 13:35:00,Botanic Garden ,1.3087,103.818,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 14:05:00,Botanic Garden ,1.3087,103.818,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 14:35:00,Botanic Garden ,1.3087,103.818,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 15:05:00,Botanic Garden ,1.3087,103.818,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 15:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 16:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 16:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 17:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 17:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.6,2018-01-08 18:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
S120,0.2,2018-01-08 18:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2
S120,0.0,2018-01-08 19:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0
S120,0.0,2018-01-08 19:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0
S120,0.0,2018-01-08 20:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0
S120,0.0,2018-01-08 20:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 21:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 21:35:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 22:05:00,Botanic Garden ,1.3087,103.818,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 22:35:00,Botanic Garden ,1.3087,103.818,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 23:05:00,Botanic Garden ,1.3087,103.818,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,2018-01-08 23:35:00,Botanic Garden ,1.3087,103.818,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 00:05:00,Jurong Pier ,1.3081,103.71,,,,,,,,,,,0.0
S33,0.0,2018-01-08 00:35:00,Jurong Pier ,1.3081,103.71,,,,,,,,,,0.0,0.0
S33,0.0,2018-01-08 01:05:00,Jurong Pier ,1.3081,103.71,,,,,,,,,0.0,0.0,0.0
S33,0.0,2018-01-08 01:35:00,Jurong Pier ,1.3081,103.71,,,,,,,,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 02:05:00,Jurong Pier ,1.3081,103.71,,,,,,,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 02:35:00,Jurong Pier ,1.3081,103.71,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 03:05:00,Jurong Pier ,1.3081,103.71,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 03:35:00,Jurong Pier ,1.3081,103.71,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 04:05:00,Jurong Pier ,1.3081,103.71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 04:25:00,Jurong Pier ,1.3081,103.71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.2,2018-01-08 05:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
S33,0.0,2018-01-08 05:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
S33,2.6,2018-01-08 06:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6
S33,1.2,2018-01-08 06:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6,1.2
S33,0.2,2018-01-08 07:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6,1.2,0.2
S33,1.6,2018-01-08 07:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6,1.2,0.2,1.6
S33,1.6,2018-01-08 08:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.2,0.0,2.6,1.2,0.2,1.6,1.6
S33,0.0,2018-01-08 08:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.2,0.0,2.6,1.2,0.2,1.6,1.6,0.0
S33,0.4,2018-01-08 09:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.2,0.0,2.6,1.2,0.2,1.6,1.6,0.0,0.4
S33,0.0,2018-01-08 11:05:00,Jurong Pier ,1.3081,103.71,0.0,0.2,0.0,2.6,1.2,0.2,1.6,1.6,0.0,0.4,0.0
S33,0.0,2018-01-08 11:35:00,Jurong Pier ,1.3081,103.71,0.2,0.0,2.6,1.2,0.2,1.6,1.6,0.0,0.4,0.0,0.0
S33,0.0,2018-01-08 12:05:00,Jurong Pier ,1.3081,103.71,0.0,2.6,1.2,0.2,1.6,1.6,0.0,0.4,0.0,0.0,0.0
S33,0.0,2018-01-08 12:35:00,Jurong Pier ,1.3081,103.71,2.6,1.2,0.2,1.6,1.6,0.0,0.4,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 13:05:00,Jurong Pier ,1.3081,103.71,1.2,0.2,1.6,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 13:35:00,Jurong Pier ,1.3081,103.71,0.2,1.6,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 14:05:00,Jurong Pier ,1.3081,103.71,1.6,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 14:35:00,Jurong Pier ,1.3081,103.71,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 15:05:00,Jurong Pier ,1.3081,103.71,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 15:35:00,Jurong Pier ,1.3081,103.71,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 16:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 16:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 17:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 17:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 18:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 18:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 19:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,1.2,2018-01-08 19:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
S33,0.0,2018-01-08 20:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
S33,0.0,2018-01-08 20:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
S33,0.0,2018-01-08 21:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
S33,0.0,2018-01-08 21:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 22:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 22:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 23:05:00,Jurong Pier ,1.3081,103.71,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-08 23:35:00,Jurong Pier ,1.3081,103.71,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,2018-01-09 00:05:00,Jurong Pier ,1.3081,103.71,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 00:05:00,Kent Ridge ,1.2923,103.7815,,,,,,,,,,,0.0
S71,0.0,2018-01-08 00:35:00,Kent Ridge ,1.2923,103.7815,,,,,,,,,,0.0,0.0
S71,0.0,2018-01-08 01:05:00,Kent Ridge ,1.2923,103.7815,,,,,,,,,0.0,0.0,0.0
S71,0.0,2018-01-08 01:35:00,Kent Ridge ,1.2923,103.7815,,,,,,,,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 02:05:00,Kent Ridge ,1.2923,103.7815,,,,,,,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 02:35:00,Kent Ridge ,1.2923,103.7815,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 03:05:00,Kent Ridge ,1.2923,103.7815,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 03:35:00,Kent Ridge ,1.2923,103.7815,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 04:05:00,Kent Ridge ,1.2923,103.7815,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 04:25:00,Kent Ridge ,1.2923,103.7815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 05:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 05:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 06:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 06:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,1.6,2018-01-08 07:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
S71,0.4,2018-01-08 07:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4
S71,0.0,2018-01-08 08:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.0
S71,0.4,2018-01-08 08:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.0,0.4
S71,0.4,2018-01-08 09:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.0,0.4,0.4
S71,0.2,2018-01-08 09:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.0,0.4,0.4,0.2
S71,0.2,2018-01-08 10:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,1.6,0.4,0.0,0.4,0.4,0.2,0.2
S71,0.0,2018-01-08 10:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,1.6,0.4,0.0,0.4,0.4,0.2,0.2,0.0
S71,0.0,2018-01-08 11:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,1.6,0.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0
S71,0.0,2018-01-08 11:35:00,Kent Ridge ,1.2923,103.7815,0.0,1.6,0.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0
S71,0.0,2018-01-08 12:05:00,Kent Ridge ,1.2923,103.7815,1.6,0.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 12:35:00,Kent Ridge ,1.2923,103.7815,0.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 13:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 13:35:00,Kent Ridge ,1.2923,103.7815,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 14:05:00,Kent Ridge ,1.2923,103.7815,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 14:35:00,Kent Ridge ,1.2923,103.7815,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 15:05:00,Kent Ridge ,1.2923,103.7815,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 15:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 16:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 16:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 17:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 17:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 18:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.2,2018-01-08 18:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
S71,0.0,2018-01-08 19:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
S71,0.0,2018-01-08 19:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
S71,0.0,2018-01-08 20:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
S71,0.0,2018-01-08 20:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 21:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 21:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 22:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 22:35:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 23:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-08 23:35:00,Kent Ridge ,1.2923,103.7815,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,2018-01-09 00:05:00,Kent Ridge ,1.2923,103.7815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 00:05:00,Tai Seng ,1.3399,103.8878,,,,,,,,,,,0.0
S43,0.0,2018-01-08 00:35:00,Tai Seng ,1.3399,103.8878,,,,,,,,,,0.0,0.0
S43,0.0,2018-01-08 01:05:00,Tai Seng ,1.3399,103.8878,,,,,,,,,0.0,0.0,0.0
S43,0.0,2018-01-08 01:35:00,Tai Seng ,1.3399,103.8878,,,,,,,,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 02:05:00,Tai Seng ,1.3399,103.8878,,,,,,,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 02:35:00,Tai Seng ,1.3399,103.8878,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 03:05:00,Tai Seng ,1.3399,103.8878,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 03:35:00,Tai Seng ,1.3399,103.8878,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 04:25:00,Tai Seng ,1.3399,103.8878,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 05:05:00,Tai Seng ,1.3399,103.8878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 05:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 06:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,2.2,2018-01-08 06:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
S43,2.8,2018-01-08 07:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8
S43,0.2,2018-01-08 07:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8,0.2
S43,4.2,2018-01-08 08:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8,0.2,4.2
S43,5.2,2018-01-08 08:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8,0.2,4.2,5.2
S43,2.4,2018-01-08 09:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,2.2,2.8,0.2,4.2,5.2,2.4
S43,3.6,2018-01-08 09:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,2.2,2.8,0.2,4.2,5.2,2.4,3.6
S43,0.0,2018-01-08 10:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,2.2,2.8,0.2,4.2,5.2,2.4,3.6,0.0
S43,0.2,2018-01-08 10:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,2.2,2.8,0.2,4.2,5.2,2.4,3.6,0.0,0.2
S43,0.0,2018-01-08 11:05:00,Tai Seng ,1.3399,103.8878,0.0,2.2,2.8,0.2,4.2,5.2,2.4,3.6,0.0,0.2,0.0
S43,0.0,2018-01-08 11:35:00,Tai Seng ,1.3399,103.8878,2.2,2.8,0.2,4.2,5.2,2.4,3.6,0.0,0.2,0.0,0.0
S43,0.0,2018-01-08 12:05:00,Tai Seng ,1.3399,103.8878,2.8,0.2,4.2,5.2,2.4,3.6,0.0,0.2,0.0,0.0,0.0
S43,0.0,2018-01-08 12:35:00,Tai Seng ,1.3399,103.8878,0.2,4.2,5.2,2.4,3.6,0.0,0.2,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 13:05:00,Tai Seng ,1.3399,103.8878,4.2,5.2,2.4,3.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 13:35:00,Tai Seng ,1.3399,103.8878,5.2,2.4,3.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 14:05:00,Tai Seng ,1.3399,103.8878,2.4,3.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 14:35:00,Tai Seng ,1.3399,103.8878,3.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 15:05:00,Tai Seng ,1.3399,103.8878,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 15:35:00,Tai Seng ,1.3399,103.8878,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 16:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 16:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 17:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 17:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 18:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 18:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 19:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 19:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 20:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 20:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 21:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 21:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 22:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 22:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 23:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-08 23:35:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,2018-01-09 00:05:00,Tai Seng ,1.3399,103.8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 00:05:00,Kranji Reservoir ,1.4387,103.7363,,,,,,,,,,,0.0
S66,0.0,2018-01-08 00:35:00,Kranji Reservoir ,1.4387,103.7363,,,,,,,,,,0.0,0.0
S66,0.0,2018-01-08 01:05:00,Kranji Reservoir ,1.4387,103.7363,,,,,,,,,0.0,0.0,0.0
S66,0.0,2018-01-08 01:35:00,Kranji Reservoir ,1.4387,103.7363,,,,,,,,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 02:05:00,Kranji Reservoir ,1.4387,103.7363,,,,,,,0.0,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 02:35:00,Kranji Reservoir ,1.4387,103.7363,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 03:05:00,Kranji Reservoir ,1.4387,103.7363,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 03:35:00,Kranji Reservoir ,1.4387,103.7363,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 04:05:00,Kranji Reservoir ,1.4387,103.7363,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,2018-01-08 04:25:00,Kranji Reservoir ,1.4387,103.7363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
