station_id,relative-humidity,timestamp (SGT),name,longitude,latitude
S50,94.9,2017-05-24 20:50:00,Clementi Road,103.7768,1.3337
S50,95.4,2017-05-24 20:55:00,Clementi Road,103.7768,1.3337
S50,95.6,2017-05-24 21:00:00,Clementi Road,103.7768,1.3337
S50,94.7,2017-05-24 21:05:00,Clementi Road,103.7768,1.3337
S50,94.7,2017-05-24 21:10:00,Clementi Road,103.7768,1.3337
S50,94.6,2017-05-24 21:15:00,Clementi Road,103.7768,1.3337
S50,94.6,2017-05-24 21:20:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 21:25:00,Clementi Road,103.7768,1.3337
S50,95.5,2017-05-24 21:30:00,Clementi Road,103.7768,1.3337
S50,95.5,2017-05-24 21:35:00,Clementi Road,103.7768,1.3337
S50,95.3,2017-05-24 21:40:00,Clementi Road,103.7768,1.3337
S50,95.2,2017-05-24 21:45:00,Clementi Road,103.7768,1.3337
S50,94.9,2017-05-24 21:50:00,Clementi Road,103.7768,1.3337
S50,95.4,2017-05-24 21:55:00,Clementi Road,103.7768,1.3337
S50,95.5,2017-05-24 22:00:00,Clementi Road,103.7768,1.3337
S50,95.4,2017-05-24 22:05:00,Clementi Road,103.7768,1.3337
S50,94.9,2017-05-24 22:10:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 22:15:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 22:20:00,Clementi Road,103.7768,1.3337
S50,95.1,2017-05-24 22:25:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 22:30:00,Clementi Road,103.7768,1.3337
S50,94.9,2017-05-24 22:35:00,Clementi Road,103.7768,1.3337
S50,95.6,2017-05-24 22:40:00,Clementi Road,103.7768,1.3337
S50,96.2,2017-05-24 22:45:00,Clementi Road,103.7768,1.3337
S50,96.5,2017-05-24 22:50:00,Clementi Road,103.7768,1.3337
S50,96.8,2017-05-24 22:55:00,Clementi Road,103.7768,1.3337
S50,97.1,2017-05-24 23:00:00,Clementi Road,103.7768,1.3337
S50,97.1,2017-05-24 23:05:00,Clementi Road,103.7768,1.3337
S50,96.6,2017-05-24 23:10:00,Clementi Road,103.7768,1.3337
S50,96.3,2017-05-24 23:15:00,Clementi Road,103.7768,1.3337
S50,95.7,2017-05-24 23:20:00,Clementi Road,103.7768,1.3337
S50,95.5,2017-05-24 23:25:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 23:30:00,Clementi Road,103.7768,1.3337
S50,94.8,2017-05-24 23:35:00,Clementi Road,103.7768,1.3337
S50,94.7,2017-05-24 23:40:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 23:45:00,Clementi Road,103.7768,1.3337
S50,95.0,2017-05-24 23:50:00,Clementi Road,103.7768,1.3337
S50,95.2,2017-05-24 23:55:00,Clementi Road,103.7768,1.3337
S50,95.1,2017-05-25 00:00:00,Clementi Road,103.7768,1.3337
S107,83.0,2017-05-24 00:00:00,East Coast Parkway,103.9625,1.3135
S107,82.1,2017-05-24 00:05:00,East Coast Parkway,103.9625,1.3135
S107,82.9,2017-05-24 00:10:00,East Coast Parkway,103.9625,1.3135
S107,83.2,2017-05-24 00:15:00,East Coast Parkway,103.9625,1.3135
S107,84.2,2017-05-24 00:20:00,East Coast Parkway,103.9625,1.3135
S107,82.9,2017-05-24 00:25:00,East Coast Parkway,103.9625,1.3135
S107,82.8,2017-05-24 00:30:00,East Coast Parkway,103.9625,1.3135
S107,82.9,2017-05-24 00:35:00,East Coast Parkway,103.9625,1.3135
S107,82.7,2017-05-24 00:40:00,East Coast Parkway,103.9625,1.3135
S107,83.8,2017-05-24 00:45:00,East Coast Parkway,103.9625,1.3135
S107,83.7,2017-05-24 00:50:00,East Coast Parkway,103.9625,1.3135
S107,83.3,2017-05-24 00:55:00,East Coast Parkway,103.9625,1.3135
S107,83.9,2017-05-24 01:00:00,East Coast Parkway,103.9625,1.3135
S107,83.9,2017-05-24 01:05:00,East Coast Parkway,103.9625,1.3135
S107,84.1,2017-05-24 01:10:00,East Coast Parkway,103.9625,1.3135
S107,83.6,2017-05-24 01:15:00,East Coast Parkway,103.9625,1.3135
S107,83.6,2017-05-24 01:20:00,East Coast Parkway,103.9625,1.3135
S107,84.7,2017-05-24 01:25:00,East Coast Parkway,103.9625,1.3135
S107,84.1,2017-05-24 01:30:00,East Coast Parkway,103.9625,1.3135
S107,84.7,2017-05-24 01:35:00,East Coast Parkway,103.9625,1.3135
S107,83.4,2017-05-24 01:40:00,East Coast Parkway,103.9625,1.3135
S107,83.9,2017-05-24 01:45:00,East Coast Parkway,103.9625,1.3135
S107,84.9,2017-05-24 01:50:00,East Coast Parkway,103.9625,1.3135
S107,84.6,2017-05-24 01:55:00,East Coast Parkway,103.9625,1.3135
S107,85.2,2017-05-24 02:00:00,East Coast Parkway,103.9625,1.3135
S107,84.5,2017-05-24 02:05:00,East Coast Parkway,103.9625,1.3135
S107,84.5,2017-05-24 02:10:00,East Coast Parkway,103.9625,1.3135
S107,84.8,2017-05-24 02:15:00,East Coast Parkway,103.9625,1.3135
S107,84.3,2017-05-24 02:20:00,East Coast Parkway,103.9625,1.3135
S107,84.5,2017-05-24 02:25:00,East Coast Parkway,103.9625,1.3135
S107,85.1,2017-05-24 02:30:00,East Coast Parkway,103.9625,1.3135
S107,84.3,2017-05-24 02:35:00,East Coast Parkway,103.9625,1.3135
S107,83.9,2017-05-24 02:40:00,East Coast Parkway,103.9625,1.3135
S107,84.3,2017-05-24 02:45:00,East Coast Parkway,103.9625,1.3135
S107,84.3,2017-05-24 02:50:00,East Coast Parkway,103.9625,1.3135
S107,85.0,2017-05-24 02:55:00,East Coast Parkway,103.9625,1.3135
S107,84.5,2017-05-24 03:00:00,East Coast Parkway,103.9625,1.3135
S107,84.5,2017-05-24 03:05:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 03:10:00,East Coast Parkway,103.9625,1.3135
S107,84.9,2017-05-24 03:15:00,East Coast Parkway,103.9625,1.3135
S107,85.5,2017-05-24 03:20:00,East Coast Parkway,103.9625,1.3135
S107,85.7,2017-05-24 03:25:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 03:30:00,East Coast Parkway,103.9625,1.3135
S107,86.1,2017-05-24 03:35:00,East Coast Parkway,103.9625,1.3135
S107,85.6,2017-05-24 03:40:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 03:45:00,East Coast Parkway,103.9625,1.3135
S107,85.6,2017-05-24 03:50:00,East Coast Parkway,103.9625,1.3135
S107,86.0,2017-05-24 03:55:00,East Coast Parkway,103.9625,1.3135
S107,86.8,2017-05-24 04:00:00,East Coast Parkway,103.9625,1.3135
S107,85.9,2017-05-24 04:05:00,East Coast Parkway,103.9625,1.3135
S107,85.7,2017-05-24 04:10:00,East Coast Parkway,103.9625,1.3135
S107,86.7,2017-05-24 04:15:00,East Coast Parkway,103.9625,1.3135
S107,86.4,2017-05-24 04:20:00,East Coast Parkway,103.9625,1.3135
S107,86.3,2017-05-24 04:25:00,East Coast Parkway,103.9625,1.3135
S107,86.6,2017-05-24 04:30:00,East Coast Parkway,103.9625,1.3135
S107,86.0,2017-05-24 04:35:00,East Coast Parkway,103.9625,1.3135
S107,86.3,2017-05-24 04:40:00,East Coast Parkway,103.9625,1.3135
S107,86.7,2017-05-24 04:45:00,East Coast Parkway,103.9625,1.3135
S107,86.5,2017-05-24 04:50:00,East Coast Parkway,103.9625,1.3135
S107,87.7,2017-05-24 04:55:00,East Coast Parkway,103.9625,1.3135
S107,86.5,2017-05-24 05:00:00,East Coast Parkway,103.9625,1.3135
S107,86.6,2017-05-24 05:05:00,East Coast Parkway,103.9625,1.3135
S107,87.1,2017-05-24 05:10:00,East Coast Parkway,103.9625,1.3135
S107,87.3,2017-05-24 05:15:00,East Coast Parkway,103.9625,1.3135
S107,87.3,2017-05-24 05:20:00,East Coast Parkway,103.9625,1.3135
S107,87.8,2017-05-24 05:25:00,East Coast Parkway,103.9625,1.3135
S107,87.7,2017-05-24 05:30:00,East Coast Parkway,103.9625,1.3135
S107,88.1,2017-05-24 05:35:00,East Coast Parkway,103.9625,1.3135
S107,88.0,2017-05-24 05:40:00,East Coast Parkway,103.9625,1.3135
S107,88.0,2017-05-24 05:45:00,East Coast Parkway,103.9625,1.3135
S107,87.5,2017-05-24 05:50:00,East Coast Parkway,103.9625,1.3135
S107,87.5,2017-05-24 05:55:00,East Coast Parkway,103.9625,1.3135
S107,88.3,2017-05-24 06:00:00,East Coast Parkway,103.9625,1.3135
S107,89.2,2017-05-24 06:05:00,East Coast Parkway,103.9625,1.3135
S107,87.7,2017-05-24 06:10:00,East Coast Parkway,103.9625,1.3135
S107,88.3,2017-05-24 06:15:00,East Coast Parkway,103.9625,1.3135
S107,88.8,2017-05-24 06:20:00,East Coast Parkway,103.9625,1.3135
S107,88.7,2017-05-24 06:25:00,East Coast Parkway,103.9625,1.3135
S107,88.5,2017-05-24 06:30:00,East Coast Parkway,103.9625,1.3135
S107,88.3,2017-05-24 06:35:00,East Coast Parkway,103.9625,1.3135
S107,88.9,2017-05-24 06:40:00,East Coast Parkway,103.9625,1.3135
S107,88.3,2017-05-24 06:45:00,East Coast Parkway,103.9625,1.3135
S107,87.5,2017-05-24 06:50:00,East Coast Parkway,103.9625,1.3135
S107,88.2,2017-05-24 06:55:00,East Coast Parkway,103.9625,1.3135
S107,87.2,2017-05-24 07:00:00,East Coast Parkway,103.9625,1.3135
S107,87.1,2017-05-24 07:05:00,East Coast Parkway,103.9625,1.3135
S107,86.4,2017-05-24 07:10:00,East Coast Parkway,103.9625,1.3135
S107,86.1,2017-05-24 07:15:00,East Coast Parkway,103.9625,1.3135
S107,85.6,2017-05-24 07:20:00,East Coast Parkway,103.9625,1.3135
S107,85.2,2017-05-24 07:25:00,East Coast Parkway,103.9625,1.3135
S107,86.3,2017-05-24 07:30:00,East Coast Parkway,103.9625,1.3135
S107,85.1,2017-05-24 07:35:00,East Coast Parkway,103.9625,1.3135
S107,85.8,2017-05-24 07:40:00,East Coast Parkway,103.9625,1.3135
S107,84.2,2017-05-24 07:45:00,East Coast Parkway,103.9625,1.3135
S107,86.2,2017-05-24 07:50:00,East Coast Parkway,103.9625,1.3135
S107,84.8,2017-05-24 07:55:00,East Coast Parkway,103.9625,1.3135
S107,84.9,2017-05-24 08:00:00,East Coast Parkway,103.9625,1.3135
S107,86.1,2017-05-24 08:05:00,East Coast Parkway,103.9625,1.3135
S107,85.0,2017-05-24 08:10:00,East Coast Parkway,103.9625,1.3135
S107,85.0,2017-05-24 08:15:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 08:20:00,East Coast Parkway,103.9625,1.3135
S107,86.0,2017-05-24 08:25:00,East Coast Parkway,103.9625,1.3135
S107,84.6,2017-05-24 08:30:00,East Coast Parkway,103.9625,1.3135
S107,85.6,2017-05-24 08:35:00,East Coast Parkway,103.9625,1.3135
S107,85.1,2017-05-24 08:40:00,East Coast Parkway,103.9625,1.3135
S107,85.7,2017-05-24 08:45:00,East Coast Parkway,103.9625,1.3135
S107,85.8,2017-05-24 08:50:00,East Coast Parkway,103.9625,1.3135
S107,85.1,2017-05-24 08:55:00,East Coast Parkway,103.9625,1.3135
S107,86.2,2017-05-24 09:00:00,East Coast Parkway,103.9625,1.3135
S107,84.9,2017-05-24 09:05:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 09:10:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 09:15:00,East Coast Parkway,103.9625,1.3135
S107,85.4,2017-05-24 09:20:00,East Coast Parkway,103.9625,1.3135
S107,85.2,2017-05-24 09:25:00,East Coast Parkway,103.9625,1.3135
S107,83.4,2017-05-24 09:30:00,East Coast Parkway,103.9625,1.3135
S107,84.3,2017-05-24 09:35:00,East Coast Parkway,103.9625,1.3135
S107,83.9,2017-05-24 09:40:00,East Coast Parkway,103.9625,1.3135
S107,83.4,2017-05-24 09:45:00,East Coast Parkway,103.9625,1.3135
S107,80.8,2017-05-24 09:50:00,East Coast Parkway,103.9625,1.3135
S107,84.8,2017-05-24 09:55:00,East Coast Parkway,103.9625,1.3135
S107,87.4,2017-05-24 10:00:00,East Coast Parkway,103.9625,1.3135
S107,90.0,2017-05-24 10:05:00,East Coast Parkway,103.9625,1.3135
S107,92.0,2017-05-24 10:10:00,East Coast Parkway,103.9625,1.3135
S107,93.9,2017-05-24 10:15:00,East Coast Parkway,103.9625,1.3135
S107,97.5,2017-05-24 10:20:00,East Coast Parkway,103.9625,1.3135
S107,98.7,2017-05-24 10:25:00,East Coast Parkway,103.9625,1.3135
S107,99.5,2017-05-24 10:30:00,East Coast Parkway,103.9625,1.3135
S107,100.0,2017-05-24 10:35:00,East Coast Parkway,103.9625,1.3135
S107,99.5,2017-05-24 10:40:00,East Coast Parkway,103.9625,1.3135
S107,98.9,2017-05-24 10:45:00,East Coast Parkway,103.9625,1.3135
S107,99.6,2017-05-24 10:50:00,East Coast Parkway,103.9625,1.3135
S107,100.1,2017-05-24 10:55:00,East Coast Parkway,103.9625,1.3135
S107,100.1,2017-05-24 11:00:00,East Coast Parkway,103.9625,1.3135
S107,100.2,2017-05-24 11:05:00,East Coast Parkway,103.9625,1.3135
S107,100.1,2017-05-24 11:10:00,East Coast Parkway,103.9625,1.3135
S107,100.6,2017-05-24 11:15:00,East Coast Parkway,103.9625,1.3135
S107,100.0,2017-05-24 11:20:00,East Coast Parkway,103.9625,1.3135
S107,99.8,2017-05-24 11:25:00,East Coast Parkway,103.9625,1.3135
S107,98.9,2017-05-24 11:30:00,East Coast Parkway,103.9625,1.3135
S107,98.6,2017-05-24 11:35:00,East Coast Parkway,103.9625,1.3135
S107,97.9,2017-05-24 11:40:00,East Coast Parkway,103.9625,1.3135
S107,98.2,2017-05-24 11:45:00,East Coast Parkway,103.9625,1.3135
S107,98.6,2017-05-24 11:50:00,East Coast Parkway,103.9625,1.3135
S107,99.3,2017-05-24 11:55:00,East Coast Parkway,103.9625,1.3135
S107,99.7,2017-05-24 12:00:00,East Coast Parkway,103.9625,1.3135
S107,99.9,2017-05-24 12:05:00,East Coast Parkway,103.9625,1.3135
S107,99.9,2017-05-24 12:10:00,East Coast Parkway,103.9625,1.3135
S107,100.1,2017-05-24 12:15:00,East Coast Parkway,103.9625,1.3135
S107,100.4,2017-05-24 12:20:00,East Coast Parkway,103.9625,1.3135
S107,99.9,2017-05-24 12:25:00,East Coast Parkway,103.9625,1.3135
S107,99.9,2017-05-24 12:30:00,East Coast Parkway,103.9625,1.3135
S107,100.3,2017-05-24 12:35:00,East Coast Parkway,103.9625,1.3135
S107,100.2,2017-05-24 12:40:00,East Coast Parkway,103.9625,1.3135
S107,100.0,2017-05-24 12:45:00,East Coast Parkway,103.9625,1.3135
S107,100.6,2017-05-24 12:50:00,East Coast Parkway,103.9625,1.3135
S107,100.8,2017-05-24 12:55:00,East Coast Parkway,103.9625,1.3135
S107,100.8,2017-05-24 13:00:00,East Coast Parkway,103.9625,1.3135
S107,100.7,2017-05-24 13:05:00,East Coast Parkway,103.9625,1.3135
S107,100.6,2017-05-24 13:10:00,East Coast Parkway,103.9625,1.3135
S107,100.5,2017-05-24 13:15:00,East Coast Parkway,103.9625,1.3135
S107,99.3,2017-05-24 13:25:00,East Coast Parkway,103.9625,1.3135
S107,97.6,2017-05-24 13:30:00,East Coast Parkway,103.9625,1.3135
S107,94.1,2017-05-24 13:35:00,East Coast Parkway,103.9625,1.3135
S107,93.1,2017-05-24 13:40:00,East Coast Parkway,103.9625,1.3135
S107,93.8,2017-05-24 13:45:00,East Coast Parkway,103.9625,1.3135
S107,91.7,2017-05-24 15:30:00,East Coast Parkway,103.9625,1.3135
S107,90.4,2017-05-24 15:35:00,East Coast Parkway,103.9625,1.3135
S107,91.6,2017-05-24 15:40:00,East Coast Parkway,103.9625,1.3135
S107,90.9,2017-05-24 15:45:00,East Coast Parkway,103.9625,1.3135
S107,91.2,2017-05-24 15:50:00,East Coast Parkway,103.9625,1.3135
S107,91.0,2017-05-24 15:55:00,East Coast Parkway,103.9625,1.3135
S107,90.6,2017-05-24 16:00:00,East Coast Parkway,103.9625,1.3135
S107,90.9,2017-05-24 16:05:00,East Coast Parkway,103.9625,1.3135
S107,90.1,2017-05-24 16:10:00,East Coast Parkway,103.9625,1.3135
S107,91.1,2017-05-24 16:15:00,East Coast Parkway,103.9625,1.3135
S107,92.6,2017-05-24 16:20:00,East Coast Parkway,103.9625,1.3135
S107,92.8,2017-05-24 16:25:00,East Coast Parkway,103.9625,1.3135
S107,93.5,2017-05-24 16:30:00,East Coast Parkway,103.9625,1.3135
S107,94.1,2017-05-24 16:35:00,East Coast Parkway,103.9625,1.3135
S107,94.3,2017-05-24 16:40:00,East Coast Parkway,103.9625,1.3135
S107,94.0,2017-05-24 16:45:00,East Coast Parkway,103.9625,1.3135
S107,94.3,2017-05-24 16:50:00,East Coast Parkway,103.9625,1.3135
S107,95.0,2017-05-24 16:55:00,East Coast Parkway,103.9625,1.3135
S107,95.1,2017-05-24 17:00:00,East Coast Parkway,103.9625,1.3135
S107,94.8,2017-05-24 17:05:00,East Coast Parkway,103.9625,1.3135
S107,94.2,2017-05-24 17:10:00,East Coast Parkway,103.9625,1.3135
S107,95.5,2017-05-24 17:15:00,East Coast Parkway,103.9625,1.3135
S107,94.3,2017-05-24 17:20:00,East Coast Parkway,103.9625,1.3135
S107,93.3,2017-05-24 17:25:00,East Coast Parkway,103.9625,1.3135
S107,93.1,2017-05-24 17:30:00,East Coast Parkway,103.9625,1.3135
S107,93.3,2017-05-24 17:35:00,East Coast Parkway,103.9625,1.3135
S107,94.1,2017-05-24 17:40:00,East Coast Parkway,103.9625,1.3135
S107,94.1,2017-05-24 17:45:00,East Coast Parkway,103.9625,1.3135
S107,94.3,2017-05-24 17:50:00,East Coast Parkway,103.9625,1.3135
S107,94.4,2017-05-24 17:55:00,East Coast Parkway,103.9625,1.3135
S107,93.4,2017-05-24 18:00:00,East Coast Parkway,103.9625,1.3135
S107,91.9,2017-05-24 18:05:00,East Coast Parkway,103.9625,1.3135
S107,92.1,2017-05-24 18:10:00,East Coast Parkway,103.9625,1.3135
S107,91.4,2017-05-24 18:15:00,East Coast Parkway,103.9625,1.3135
S107,91.9,2017-05-24 18:20:00,East Coast Parkway,103.9625,1.3135
S107,91.6,2017-05-24 18:25:00,East Coast Parkway,103.9625,1.3135
S107,92.3,2017-05-24 18:30:00,East Coast Parkway,103.9625,1.3135
S107,92.0,2017-05-24 18:35:00,East Coast Parkway,103.9625,1.3135
S107,92.1,2017-05-24 18:40:00,East Coast Parkway,103.9625,1.3135
S107,92.4,2017-05-24 18:45:00,East Coast Parkway,103.9625,1.3135
S107,92.2,2017-05-24 18:50:00,East Coast Parkway,103.9625,1.3135
S107,91.9,2017-05-24 18:55:00,East Coast Parkway,103.9625,1.3135
S107,92.2,2017-05-24 19:00:00,East Coast Parkway,103.9625,1.3135
S107,92.5,2017-05-24 19:05:00,East Coast Parkway,103.9625,1.3135
S107,94.0,2017-05-24 19:10:00,East Coast Parkway,103.9625,1.3135
S107,94.2,2017-05-24 19:15:00,East Coast Parkway,103.9625,1.3135
S107,91.7,2017-05-24 19:20:00,East Coast Parkway,103.9625,1.3135
S107,91.3,2017-05-24 19:25:00,East Coast Parkway,103.9625,1.3135
S107,90.5,2017-05-24 19:30:00,East Coast Parkway,103.9625,1.3135
S107,91.1,2017-05-24 19:35:00,East Coast Parkway,103.9625,1.3135
S107,92.8,2017-05-24 19:40:00,East Coast Parkway,103.9625,1.3135
S107,96.4,2017-05-24 19:45:00,East Coast Parkway,103.9625,1.3135
S107,98.0,2017-05-24 19:50:00,East Coast Parkway,103.9625,1.3135
S107,98.4,2017-05-24 19:55:00,East Coast Parkway,103.9625,1.3135
S107,98.9,2017-05-24 20:00:00,East Coast Parkway,103.9625,1.3135
S107,99.3,2017-05-24 20:05:00,East Coast Parkway,103.9625,1.3135
S107,99.6,2017-05-24 20:10:00,East Coast Parkway,103.9625,1.3135
S107,99.4,2017-05-24 20:15:00,East Coast Parkway,103.9625,1.3135
S107,99.1,2017-05-24 20:20:00,East Coast Parkway,103.9625,1.3135
S107,98.9,2017-05-24 20:25:00,East Coast Parkway,103.9625,1.3135
S107,98.9,2017-05-24 20:30:00,East Coast Parkway,103.9625,1.3135
S107,98.2,2017-05-24 20:35:00,East Coast Parkway,103.9625,1.3135
S107,98.1,2017-05-24 20:40:00,East Coast Parkway,103.9625,1.3135
S107,97.7,2017-05-24 20:45:00,East Coast Parkway,103.9625,1.3135
S107,96.9,2017-05-24 20:50:00,East Coast Parkway,103.9625,1.3135
S107,93.3,2017-05-24 20:55:00,East Coast Parkway,103.9625,1.3135
S107,92.2,2017-05-24 21:00:00,East Coast Parkway,103.9625,1.3135
S107,91.1,2017-05-24 21:05:00,East Coast Parkway,103.9625,1.3135
S107,90.4,2017-05-24 21:10:00,East Coast Parkway,103.9625,1.3135
S107,90.1,2017-05-24 21:15:00,East Coast Parkway,103.9625,1.3135
S107,90.4,2017-05-24 21:20:00,East Coast Parkway,103.9625,1.3135
S107,90.8,2017-05-24 21:25:00,East Coast Parkway,103.9625,1.3135
S107,89.8,2017-05-24 21:30:00,East Coast Parkway,103.9625,1.3135
S107,89.6,2017-05-24 21:35:00,East Coast Parkway,103.9625,1.3135
S107,88.4,2017-05-24 21:40:00,East Coast Parkway,103.9625,1.3135
S107,85.9,2017-05-24 21:45:00,East Coast Parkway,103.9625,1.3135
S107,84.1,2017-05-24 21:50:00,East Coast Parkway,103.9625,1.3135
S107,84.9,2017-05-24 21:55:00,East Coast Parkway,103.9625,1.3135
S107,82.5,2017-05-24 22:00:00,East Coast Parkway,103.9625,1.3135
S107,82.0,2017-05-24 22:05:00,East Coast Parkway,103.9625,1.3135
S107,82.2,2017-05-24 22:10:00,East Coast Parkway,103.9625,1.3135
S107,82.1,2017-05-24 22:15:00,East Coast Parkway,103.9625,1.3135
S107,82.0,2017-05-24 22:20:00,East Coast Parkway,103.9625,1.3135
S107,81.3,2017-05-24 22:25:00,East Coast Parkway,103.9625,1.3135
S107,81.4,2017-05-24 22:30:00,East Coast Parkway,103.9625,1.3135
S107,82.2,2017-05-24 22:35:00,East Coast Parkway,103.9625,1.3135
S107,83.0,2017-05-24 22:40:00,East Coast Parkway,103.9625,1.3135
S107,85.4,2017-05-24 22:45:00,East Coast Parkway,103.9625,1.3135
S107,86.2,2017-05-24 22:50:00,East Coast Parkway,103.9625,1.3135
S107,84.1,2017-05-24 22:55:00,East Coast Parkway,103.9625,1.3135
S107,83.1,2017-05-24 23:00:00,East Coast Parkway,103.9625,1.3135
S107,83.3,2017-05-24 23:05:00,East Coast Parkway,103.9625,1.3135
S107,83.2,2017-05-24 23:10:00,East Coast Parkway,103.9625,1.3135
S107,88.5,2017-05-24 23:15:00,East Coast Parkway,103.9625,1.3135
S107,90.3,2017-05-24 23:20:00,East Coast Parkway,103.9625,1.3135
S107,92.7,2017-05-24 23:25:00,East Coast Parkway,103.9625,1.3135
S107,91.3,2017-05-24 23:30:00,East Coast Parkway,103.9625,1.3135
S107,90.8,2017-05-24 23:35:00,East Coast Parkway,103.9625,1.3135
S107,92.8,2017-05-24 23:40:00,East Coast Parkway,103.9625,1.3135
S107,85.3,2017-05-24 23:45:00,East Coast Parkway,103.9625,1.3135
S107,82.1,2017-05-24 23:50:00,East Coast Parkway,103.9625,1.3135
S107,80.0,2017-05-24 23:55:00,East Coast Parkway,103.9625,1.3135
S107,77.7,2017-05-25 00:00:00,East Coast Parkway,103.9625,1.3135
S43,80.5,2017-05-24 00:00:00,Kim Chuan Road,103.8878,1.3399
S43,80.8,2017-05-24 00:05:00,Kim Chuan Road,103.8878,1.3399
S43,81.4,2017-05-24 00:10:00,Kim Chuan Road,103.8878,1.3399
S43,81.3,2017-05-24 00:15:00,Kim Chuan Road,103.8878,1.3399
S43,81.5,2017-05-24 00:20:00,Kim Chuan Road,103.8878,1.3399
S43,81.7,2017-05-24 00:25:00,Kim Chuan Road,103.8878,1.3399
S43,80.9,2017-05-24 00:30:00,Kim Chuan Road,103.8878,1.3399
S43,80.8,2017-05-24 00:35:00,Kim Chuan Road,103.8878,1.3399
S43,81.2,2017-05-24 00:40:00,Kim Chuan Road,103.8878,1.3399
S43,81.4,2017-05-24 00:45:00,Kim Chuan Road,103.8878,1.3399
S43,81.0,2017-05-24 00:50:00,Kim Chuan Road,103.8878,1.3399
S43,81.2,2017-05-24 00:55:00,Kim Chuan Road,103.8878,1.3399
S43,81.2,2017-05-24 01:00:00,Kim Chuan Road,103.8878,1.3399
S43,81.2,2017-05-24 01:05:00,Kim Chuan Road,103.8878,1.3399
S43,81.4,2017-05-24 01:10:00,Kim Chuan Road,103.8878,1.3399
S43,81.6,2017-05-24 01:15:00,Kim Chuan Road,103.8878,1.3399
S43,81.7,2017-05-24 01:20:00,Kim Chuan Road,103.8878,1.3399
S43,82.0,2017-05-24 01:25:00,Kim Chuan Road,103.8878,1.3399
S43,82.1,2017-05-24 01:30:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 01:35:00,Kim Chuan Road,103.8878,1.3399
S43,81.9,2017-05-24 01:40:00,Kim Chuan Road,103.8878,1.3399
S43,81.9,2017-05-24 01:45:00,Kim Chuan Road,103.8878,1.3399
S43,82.1,2017-05-24 01:50:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 01:55:00,Kim Chuan Road,103.8878,1.3399
S43,82.3,2017-05-24 02:00:00,Kim Chuan Road,103.8878,1.3399
S43,82.3,2017-05-24 02:05:00,Kim Chuan Road,103.8878,1.3399
S43,82.4,2017-05-24 02:10:00,Kim Chuan Road,103.8878,1.3399
S43,82.6,2017-05-24 02:15:00,Kim Chuan Road,103.8878,1.3399
S43,82.9,2017-05-24 02:20:00,Kim Chuan Road,103.8878,1.3399
S43,82.4,2017-05-24 02:25:00,Kim Chuan Road,103.8878,1.3399
S43,82.0,2017-05-24 02:30:00,Kim Chuan Road,103.8878,1.3399
S43,82.0,2017-05-24 02:35:00,Kim Chuan Road,103.8878,1.3399
S43,81.9,2017-05-24 02:40:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 02:45:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 02:50:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 02:55:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 03:00:00,Kim Chuan Road,103.8878,1.3399
S43,82.4,2017-05-24 03:05:00,Kim Chuan Road,103.8878,1.3399
S43,83.0,2017-05-24 03:10:00,Kim Chuan Road,103.8878,1.3399
S43,83.1,2017-05-24 03:15:00,Kim Chuan Road,103.8878,1.3399
S43,83.4,2017-05-24 03:20:00,Kim Chuan Road,103.8878,1.3399
S43,83.5,2017-05-24 03:25:00,Kim Chuan Road,103.8878,1.3399
S43,83.3,2017-05-24 03:30:00,Kim Chuan Road,103.8878,1.3399
S43,82.7,2017-05-24 03:35:00,Kim Chuan Road,103.8878,1.3399
S43,82.5,2017-05-24 03:40:00,Kim Chuan Road,103.8878,1.3399
S43,82.2,2017-05-24 03:45:00,Kim Chuan Road,103.8878,1.3399
S43,82.5,2017-05-24 03:50:00,Kim Chuan Road,103.8878,1.3399
S43,82.9,2017-05-24 03:55:00,Kim Chuan Road,103.8878,1.3399
S43,83.3,2017-05-24 04:00:00,Kim Chuan Road,103.8878,1.3399
S43,83.7,2017-05-24 04:05:00,Kim Chuan Road,103.8878,1.3399
S43,83.5,2017-05-24 04:10:00,Kim Chuan Road,103.8878,1.3399
