station_id,rainfall,date,name,latitude,longitude
S77,0.0,2018-01-02,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-03,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-04,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-05,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-06,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-07,Queenstown ,1.2937,103.8125
S77,0.5333333333333333,2018-01-08,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-09,Queenstown ,1.2937,103.8125
S77,0.0,2018-01-10,Queenstown ,1.2937,103.8125
S78,1.366666666666667,2018-01-02,Tanjong Katong ,1.307,103.8907
S78,0.03333333333333333,2018-01-01,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-02,Tanjong Katong ,1.307,103.8907
S78,0.03333333333333333,2018-01-01,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-02,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-03,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-04,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-05,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-06,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-07,Tanjong Katong ,1.307,103.8907
S78,1.366666666666667,2018-01-08,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-09,Tanjong Katong ,1.307,103.8907
S78,0.0,2018-01-10,Tanjong Katong ,1.307,103.8907
